,Name,2020 Rank,2019 Rank,2018 Rank,2017 Rank,2016 Rank,2015 Rank,2014 Rank,2013 Rank,2012 Rank,2011 Rank,2010 Rank,2009 Rank,2008 Rank,2007 Rank,2006 Rank,2005 Rank,2004 Rank,2003 Rank,2002 Rank,2001 Rank,2000 Rank
13820,SHAMS,4608.0,4813.0,4749.0,3996.0,4810.0,4813.0,4813.0,4813.0,4805.0,4813.0,4678.0,4813.0,3158.0,4813.0,4813.0,3849.0,4813.0,4813.0,4813.0,3134.0,4813.0
13821,SHAMSHER,4813.0,4702.0,4749.0,3996.0,4813.0,4813.0,4813.0,4813.0,4805.0,4813.0,4813.0,4813.0,4813.0,4813.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,2142.0
13823,SHAMUS,4813.0,4813.0,4813.0,4813.0,4810.0,4813.0,4813.0,4685.0,4813.0,4813.0,2400.0,3227.0,3687.0,2435.0,4052.0,4813.0,2070.0,1248.0,1519.0,2587.0,1425.0
13824,SHAN,4608.0,3937.0,3011.0,4813.0,4813.0,4813.0,3895.0,3822.0,3987.0,2390.0,2400.0,2544.0,2276.0,2211.0,2870.0,3208.0,2578.0,1771.0,4813.0,3134.0,1703.0
13826,SHANE,921.0,642.0,619.0,661.0,493.0,506.0,449.0,359.0,363.0,279.0,275.0,235.0,201.0,190.0,184.0,164.0,143.0,144.0,135.0,119.0,108.0
13833,SHANNON,4813.0,4702.0,4813.0,4812.0,4813.0,4813.0,4813.0,3822.0,4813.0,4813.0,4813.0,4813.0,4432.0,3589.0,4052.0,4813.0,2304.0,2857.0,3225.0,1467.0,1703.0
13834,SHAQUAN,4813.0,4813.0,4813.0,3996.0,4813.0,3908.0,4813.0,4685.0,4813.0,4813.0,4678.0,4527.0,4432.0,4813.0,3385.0,3208.0,3651.0,3467.0,4813.0,4813.0,4813.0
13840,SHAQUILLE,3848.0,4813.0,3011.0,3449.0,2804.0,3908.0,4632.0,2954.0,3987.0,2892.0,1911.0,1859.0,1828.0,2023.0,1401.0,1135.0,1347.0,1513.0,1128.0,1135.0,651.0
13843,SHARAN,4813.0,4813.0,4813.0,4813.0,4023.0,4813.0,4813.0,4813.0,3987.0,4647.0,4813.0,4813.0,4432.0,4813.0,4052.0,4813.0,2578.0,2189.0,4813.0,4813.0,4813.0
13846,SHAREEF,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4632.0,4813.0,4805.0,3300.0,3865.0,4813.0,4432.0,4333.0,4052.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
13847,SHARIF,4608.0,4702.0,3959.0,3040.0,3478.0,3908.0,3895.0,3822.0,3416.0,2892.0,3332.0,2837.0,3158.0,2211.0,2538.0,2418.0,2304.0,1513.0,2254.0,2220.0,2142.0
13849,SHARIQ,4608.0,4813.0,3959.0,4812.0,4813.0,4813.0,4813.0,4813.0,4813.0,3830.0,4813.0,4527.0,4813.0,3589.0,4813.0,4813.0,3651.0,4813.0,4813.0,3134.0,1889.0
13850,SHARJEEL,4813.0,4813.0,4813.0,4813.0,4023.0,4813.0,4813.0,4813.0,4805.0,4813.0,4813.0,4813.0,4813.0,4813.0,2870.0,4813.0,3651.0,4813.0,3225.0,2587.0,4813.0
13852,SHARMARKE,4813.0,4702.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3687.0,4813.0,4813.0,4813.0,3651.0,4813.0,3225.0,4813.0,2501.0
13859,SHARVIN,3334.0,4702.0,4813.0,3449.0,4810.0,4813.0,3895.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
13861,SHASHANK,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4647.0,4678.0,4527.0,4432.0,4813.0,4813.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
13863,SHAUL,4608.0,4813.0,4749.0,4812.0,4813.0,4747.0,4632.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
13864,SHAUN,921.0,874.0,665.0,709.0,616.0,538.0,583.0,489.0,454.0,325.0,308.0,231.0,217.0,184.0,177.0,182.0,149.0,139.0,135.0,121.0,116.0
13868,SHAURYA,1723.0,1655.0,1610.0,1812.0,1187.0,1380.0,1223.0,1539.0,1430.0,907.0,1620.0,1265.0,1828.0,3095.0,3385.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
13869,SHAW,3848.0,4813.0,4813.0,4812.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3208.0,3651.0,4813.0,1519.0,2587.0,2501.0
13870,SHAWAIZ,4813.0,4813.0,3959.0,3996.0,4813.0,3908.0,4813.0,4813.0,3416.0,4813.0,4678.0,4813.0,3687.0,4813.0,4813.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
13871,SHAWN,1548.0,1587.0,1683.0,1470.0,1498.0,1380.0,1178.0,1294.0,1430.0,976.0,1109.0,724.0,757.0,580.0,644.0,691.0,549.0,546.0,534.0,559.0,554.0
13872,SHAY,398.0,426.0,366.0,302.0,344.0,262.0,253.0,247.0,197.0,206.0,164.0,184.0,183.0,166.0,156.0,161.0,180.0,189.0,189.0,259.0,302.0
13873,SHAYA,1825.0,1369.0,3011.0,2172.0,3079.0,2150.0,2690.0,3315.0,4813.0,4647.0,2629.0,2318.0,4432.0,4813.0,2870.0,4813.0,4813.0,4813.0,4813.0,2220.0,3036.0
13874,SHAYAAN,1019.0,768.0,897.0,1042.0,790.0,833.0,866.0,621.0,625.0,662.0,598.0,654.0,1048.0,902.0,1401.0,891.0,1498.0,2857.0,2005.0,2220.0,2501.0
13875,SHAYAN,587.0,610.0,763.0,606.0,546.0,586.0,624.0,560.0,549.0,473.0,458.0,524.0,640.0,551.0,596.0,788.0,790.0,615.0,848.0,1078.0,1241.0
13876,SHAYDEN,2960.0,4813.0,3959.0,2512.0,2335.0,1673.0,1721.0,1183.0,1313.0,1600.0,1724.0,1494.0,1294.0,1666.0,1892.0,1991.0,2070.0,1629.0,2254.0,2220.0,1889.0
13878,SHAYDON,4813.0,4813.0,4813.0,3040.0,2804.0,3908.0,2459.0,3822.0,3987.0,2892.0,4678.0,4813.0,2276.0,2023.0,1892.0,3208.0,2578.0,4813.0,4813.0,2587.0,4813.0
13879,SHAYE,2960.0,2728.0,2259.0,2512.0,2556.0,1786.0,1630.0,1339.0,1313.0,1045.0,1171.0,944.0,1706.0,1079.0,914.0,1716.0,1222.0,1188.0,2005.0,1135.0,1330.0
13880,SHAYEN,3848.0,4702.0,4749.0,4813.0,2335.0,4813.0,3895.0,3315.0,2721.0,4813.0,4813.0,4813.0,4813.0,2741.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
13881,SHAYLAN,2682.0,3937.0,1786.0,2052.0,1903.0,1511.0,1630.0,2055.0,1852.0,1909.0,1724.0,2837.0,3687.0,2435.0,2870.0,2174.0,2578.0,4813.0,3225.0,2587.0,4813.0
13882,SHAYLEN,4813.0,4813.0,4813.0,4813.0,4813.0,3373.0,3362.0,3822.0,4805.0,2892.0,4678.0,4813.0,4813.0,4813.0,4813.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
13887,SHAYNE,2076.0,2728.0,1683.0,1812.0,3079.0,1786.0,1421.0,1339.0,1119.0,944.0,721.0,711.0,437.0,416.0,245.0,590.0,1222.0,1513.0,1322.0,1135.0,1048.0
13888,SHAYON,4813.0,4813.0,4749.0,4813.0,3478.0,4747.0,3362.0,3822.0,3039.0,4647.0,3332.0,4527.0,3158.0,2435.0,2282.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
13891,SHAZAD,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3987.0,4813.0,4678.0,4527.0,4432.0,4813.0,4052.0,2754.0,3651.0,2857.0,2005.0,1949.0,2501.0
13892,SHAZAIB,4813.0,4813.0,4813.0,4813.0,4813.0,3908.0,4813.0,3822.0,4813.0,4813.0,3865.0,3227.0,4813.0,2741.0,3385.0,2754.0,1280.0,1771.0,2005.0,1379.0,2142.0
13893,SHAZAIN,2076.0,3013.0,4749.0,2734.0,4813.0,4813.0,2690.0,3822.0,2458.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
13895,SHAZEB,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4813.0,2941.0,3744.0,2507.0,4813.0,3385.0,3208.0,1878.0,2470.0,3225.0,3134.0,3036.0
13897,SHAZIL,3334.0,3411.0,2445.0,3040.0,3079.0,4747.0,4813.0,4685.0,3416.0,2892.0,4813.0,4813.0,4813.0,4333.0,2870.0,4813.0,3651.0,4813.0,4813.0,4813.0,2501.0
13898,SHEA,1192.0,1253.0,851.0,848.0,833.0,873.0,935.0,684.0,719.0,652.0,560.0,481.0,538.0,431.0,453.0,365.0,417.0,350.0,353.0,444.0,415.0
13906,SHEHROZ,4813.0,4813.0,4813.0,3996.0,4023.0,4813.0,4813.0,4813.0,4805.0,4813.0,4813.0,4813.0,4813.0,4813.0,4052.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
13908,SHEHRYAR,3848.0,2266.0,4813.0,4812.0,3478.0,4813.0,4813.0,4813.0,4805.0,4813.0,4813.0,2837.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
